,Pred_0,real_0
1848,134,1161
1849,869,1084
1850,535,269
1851,1200,1407
1852,1200,1161
1853,363,751
1854,687,1004
1855,1200,557
1856,1200,266
1857,1200,1161
1858,1200,631
1859,1200,900
1860,932,177
1861,267,1026
1862,687,461
1863,207,69
1864,363,269
1865,932,1039
1866,292,683
1867,535,1377
1868,1200,1161
1869,1066,351
1870,687,650
1871,292,1446
1872,1200,1409
1873,1066,95
1874,1200,1377
1875,535,1161
1876,1200,1002
1877,1200,1161
1878,1200,1380
1879,1279,1038
1880,638,1189
1881,559,1208
1882,363,751
1883,1200,1161
1884,1200,971
1885,687,900
1886,1200,1455
1887,215,893
1888,1200,1161
1889,535,848
1890,1200,850
1891,292,1208
1892,687,788
1893,160,831
1894,1186,1161
1895,1091,313
1896,1200,269
1897,1200,401
1898,1200,191
1899,1200,1161
1900,1200,1482
1901,292,1161
1902,808,1321
1903,1200,69
1904,312,1161
1905,687,1377
1906,1200,900
1907,932,332
1908,1200,344
1909,1388,1161
1910,460,766
1911,1200,1161
1912,484,1161
1913,1073,186
1914,1419,1403
1915,663,1161
1916,292,428
1917,1200,900
1918,342,1161
1919,1200,1482
1920,540,1161
1921,1200,226
1922,108,995
1923,292,1161
1924,1363,699
1925,1151,1161
1926,152,1161
1927,363,1161
1928,1200,1161
1929,292,900
1930,1200,1161
1931,1200,1129
1932,1200,1161
1933,1419,1187
1934,907,1161
1935,1200,332
1936,1287,1161
1937,803,226
1938,1302,760
1939,1200,453
1940,1200,386
1941,1200,1161
1942,1200,1473
1943,292,1161
1944,1200,1161
1945,687,1161
1946,737,1161
1947,932,269
1948,1200,497
1949,808,1244
1950,281,1369
1951,1200,1161
1952,1246,987
1953,932,1015
1954,1200,650
1955,292,1161
1956,932,98
1957,1200,1161
1958,1200,1161
1959,1200,1161
1960,1200,757
1961,535,1161
1962,1200,1161
1963,1200,1161
1964,835,1161
1965,869,650
1966,1200,1161
1967,1419,650
1968,932,1161
1969,1047,900
1970,1200,1161
1971,1211,870
1972,907,1161
1973,687,1051
1974,1200,1086
1975,1152,1161
1976,1200,99
1977,1200,497
1978,1200,367
1979,1200,1161
1980,687,900
1981,374,900
1982,1409,187
1983,1200,1161
1984,1200,191
1985,1174,1161
1986,794,245
1987,1430,1049
1988,82,344
1989,907,900
1990,1200,650
1991,1200,900
1992,932,1161
1993,1200,675
1994,1200,1161
1995,527,668
1996,1200,1161
1997,1200,332
1998,540,1161
1999,1200,187
2000,518,556
2001,732,240
2002,363,935
2003,1200,992
2004,535,704
2005,1200,650
2006,1200,250
2007,1200,332
2008,823,1026
2009,932,1161
2010,1200,991
2011,1200,986
2012,1200,1161
2013,134,1161
2014,1200,580
2015,1200,218
2016,1200,967
2017,1200,898
2018,909,294
2019,932,1012
2020,1200,1161
2021,1200,900
2022,105,368
2023,1247,344
2024,887,740
2025,1200,1161
2026,1200,1482
2027,865,269
2028,1200,1161
2029,1246,1161
2030,995,1161
2031,687,1161
2032,292,1161
2033,292,1161
2034,1200,900
2035,1200,1106
2036,1200,1161
2037,1200,650
2038,876,900
2039,1200,1026
2040,1419,1161
2041,672,900
2042,1523,974
2043,1200,1161
2044,312,429
2045,932,1161
2046,1200,650
2047,386,1161
2048,1200,1161
2049,1200,1161
2050,1200,992
2051,1247,269
2052,1275,226
2053,732,1161
2054,932,1161
2055,1200,1074
2056,593,143
2057,1200,1161
2058,1200,1482
2059,687,900
2060,1200,242
2061,1200,1161
2062,1200,1474
2063,510,553
2064,1480,397
2065,292,900
2066,344,766
2067,1091,1161
2068,105,766
2069,1200,900
2070,1200,167
2071,687,924
2072,316,992
2073,887,261
2074,1200,497
2075,1200,887
2076,1200,1161
2077,593,979
2078,1054,269
2079,1200,1161
2080,1200,747
2081,1043,900
2082,1200,1218
2083,1200,861
2084,1033,1161
2085,1200,1161
2086,1200,1161
2087,231,553
2088,1323,1161
2089,1200,900
2090,687,1161
2091,1246,1199
2092,1134,1161
2093,1200,1161
2094,907,1161
2095,1200,1161
2096,1200,1376
2097,160,1198
2098,873,154
2099,1200,497
2100,932,1482
2101,593,650
2102,1200,1161
2103,1246,1026
2104,231,1161
2105,1523,1208
2106,535,631
2107,1200,283
2108,1200,1083
2109,1246,1161
2110,794,1208
2111,1274,82
2112,1200,1161
2113,1200,650
2114,1246,774
2115,1246,91
2116,1200,1058
2117,535,224
2118,386,277
2119,109,977
2120,1246,1161
2121,231,1161
2122,803,69
2123,1246,181
2124,218,1161
2125,1200,398
2126,231,441
2127,648,698
2128,386,1161
2129,611,313
2130,1200,1117
2131,231,813
2132,1047,1161
2133,887,990
2134,292,497
2135,1200,1244
2136,1200,900
2137,1200,826
2138,105,1161
2139,1200,143
2140,801,1288
2141,246,240
2142,1200,1419
2143,1326,650
2144,716,1217
2145,1200,1250
2146,1200,332
2147,1200,1237
2148,1402,584
2149,869,1161
2150,1200,1482
2151,1246,1482
2152,1523,831
2153,1200,1106
2154,332,1161
2155,1200,1161
2156,550,1181
2157,1460,1161
2158,1517,1161
2159,535,1181
2160,1200,826
2161,1200,1161
2162,1246,751
2163,687,900
2164,1200,1161
2165,1302,1161
2166,1200,1161
2167,82,214
2168,1244,805
2169,1226,1072
2170,1504,689
2171,1095,1208
2172,1200,1161
2173,429,848
2174,363,332
2175,243,900
2176,687,1161
2177,1200,650
2178,1200,1208
2179,698,751
2180,1246,1161
2181,831,332
2182,138,900
2183,1486,1161
2184,1200,269
2185,798,1161
2186,297,315
2187,1200,403
2188,1200,629
2189,919,1161
2190,1236,261
2191,1200,746
2192,1200,817
2193,1200,314
2194,1200,69
2195,1200,269
2196,932,269
2197,460,95
2198,1200,631
2199,1200,1026
2200,350,210
2201,342,332
2202,1466,990
2203,1200,1161
2204,1152,1208
2205,1152,870
2206,1200,497
2207,1200,789
2208,1491,1161
2209,808,1161
2210,433,1161
2211,907,953
2212,1200,954
2213,89,1117
2214,460,167
2215,1033,848
2216,1200,1161
2217,1200,1161
2218,460,186
2219,1200,1161
2220,1200,1161
2221,1200,143
2222,907,1161
2223,1200,1161
2224,932,1051
2225,540,900
2226,1045,749
2227,1186,1370
2228,1200,1161
2229,127,1161
2230,1200,1096
2231,1200,269
2232,932,146
2233,1200,1161
2234,475,900
2235,1200,1161
2236,932,497
2237,1200,1161
2238,1200,1161
2239,1200,1161
2240,535,1161
2241,1200,1161
2242,1200,1161
2243,1200,1161
2244,292,1147
2245,115,650
2246,224,1377
2247,1200,1181
2248,1200,261
2249,292,1161
2250,382,1460
2251,292,831
2252,1200,46
2253,1200,1161
2254,930,1161
2255,231,757
2256,535,1161
2257,535,900
2258,1092,900
2259,1091,269
2260,788,870
2261,1200,1161
2262,1200,180
2263,1200,1258
2264,628,760
2265,1246,795
2266,932,502
2267,1419,1161
2268,1200,1419
2269,1200,1107
2270,241,900
2271,1200,1208
2272,1521,1161
2273,1200,1262
2274,1200,900
2275,1200,120
2276,1200,900
2277,1352,285
2278,1200,269
2279,363,1161
2280,869,689
2281,1200,187
2282,1047,95
2283,663,1161
2284,1200,987
2285,1200,1161
2286,1200,1161
2287,1200,658
2288,1200,900
2289,1200,1051
2290,1200,1086
2291,626,870
2292,1200,1161
2293,1200,397
2294,1200,1161
2295,1419,704
2296,1200,900
2297,1200,900
2298,1200,650
2299,1200,1085
2300,1200,631
2301,687,1474
2302,1200,1196
2303,1200,214
2304,1200,1161
2305,1200,1208
2306,1171,1161
2307,1495,1106
2308,343,1161
2309,1200,1161
2310,1430,69
2311,1200,1161
2312,460,900
2313,1200,900
2314,1135,661
2315,1200,766
2316,211,114
2317,488,200
2318,105,1161
2319,1200,988
2320,1200,987
2321,535,425
2322,1200,870
2323,1200,1161
2324,851,1161
2325,1200,1348
2326,1200,1161
2327,932,481
2328,363,315
2329,1066,1377
2330,1145,1161
2331,1200,1152
2332,1091,900
2333,518,1451
2334,1200,269
2335,1200,1152
2336,1200,1460
2337,932,900
2338,1200,187
2339,343,269
2340,1200,1161
2341,932,1161
2342,1446,1161
2343,344,786
2344,647,1074
2345,1200,900
2346,1066,1407
2347,1134,1161
2348,363,1301
2349,1200,414
2350,292,1482
2351,1200,765
2352,907,1161
2353,687,1460
2354,1034,655
2355,1523,95
2356,1091,99
2357,363,187
2358,1301,650
2359,258,490
2360,540,660
2361,1200,269
2362,1200,1187
2363,231,1161
2364,1200,187
2365,1200,332
2366,446,1026
2367,1200,497
2368,1287,1161
2369,1200,1161
2370,1200,364
2371,794,650
2372,344,214
2373,1200,284
2374,907,1438
2375,363,1484
2376,535,401
2377,1200,793
2378,615,675
2379,535,1161
2380,209,674
2381,932,847
2382,1200,315
2383,231,870
2384,407,1161
2385,374,1161
2386,1200,722
2387,1200,1147
2388,1293,1026
2389,1172,190
2390,105,361
2391,1200,95
2392,101,1482
2393,152,1161
2394,1200,1161
2395,1200,650
2396,1246,269
2397,105,1208
2398,1200,428
2399,1293,1161
2400,344,143
2401,105,1161
2402,1200,428
2403,1200,1330
2404,1152,1026
2405,1200,1161
2406,233,1161
2407,1504,1209
2408,1200,900
2409,1200,1484
2410,535,189
2411,907,766
2412,1382,1161
2413,932,332
2414,1152,924
2415,429,900
2416,907,1161
2417,1200,870
2418,1143,1161
2419,1200,386
2420,109,1161
2421,992,1161
2422,1200,1273
2423,1200,284
2424,716,269
2425,292,1161
2426,932,1161
2427,1200,1342
2428,932,269
2429,1143,1244
2430,932,185
2431,801,269
2432,1302,900
2433,869,1161
2434,289,969
2435,932,428
2436,518,1161
2437,932,1161
2438,708,826
2439,1200,766
2440,794,650
2441,1200,19
2442,1200,1377
2443,1200,1161
2444,1200,1117
2445,1200,60
2446,1200,314
2447,1200,1005
2448,907,1208
2449,1091,1161
2450,687,1161
2451,1200,1161
2452,1419,650
2453,1523,497
2454,835,760
2455,1200,214
2456,105,214
2457,1333,1208
2458,1200,1208
2459,1200,1161
2460,1200,1161
2461,1200,214
2462,1200,200
2463,1200,261
2464,1200,1161
2465,199,1161
2466,932,650
2467,224,1161
2468,1028,269
2469,932,1377
2470,1200,502
2471,1142,1161
2472,1517,900
2473,1246,269
2474,363,1161
2475,1200,696
2476,263,587
2477,1200,497
2478,127,870
2479,1200,1161
2480,1200,1208
2481,932,831
2482,1057,1161
2483,1508,900
2484,389,269
2485,281,1161
2486,1200,1161
2487,1162,1208
2488,1200,650
2489,687,900
2490,1200,75
2491,1446,650
2492,1200,1208
2493,803,650
2494,1200,1244
2495,1200,1161
2496,1200,1161
2497,1200,1377
2498,687,269
2499,1200,1161
2500,1200,1003
2501,209,146
2502,1200,1161
2503,1200,261
2504,1287,690
2505,1200,187
2506,687,1161
2507,1504,1244
2508,1200,95
2509,687,1161
2510,1200,1161
2511,1200,1161
2512,470,1161
2513,1200,1049
2514,907,269
2515,1200,1161
2516,1200,1208
2517,962,99
2518,737,444
2519,1495,1117
2520,292,189
2521,932,1208
2522,1200,1161
2523,433,1161
2524,808,332
2525,1200,1064
2526,535,870
2527,1419,1244
2528,207,1161
2529,362,1377
2530,759,373
2531,1200,1244
2532,1152,900
2533,251,269
2534,1200,1161
2535,535,696
2536,1200,1260
2537,1200,1161
2538,1200,166
2539,1200,1161
2540,292,900
2541,292,1389
2542,1200,1161
2543,1287,1161
2544,1200,954
2545,614,1387
2546,292,1479
2547,1200,760
2548,258,1286
2549,1200,143
2550,1200,631
2551,1246,1161
2552,540,1161
2553,1200,803
2554,1224,1143
2555,1200,240
2556,1200,650
2557,1200,1161
2558,668,177
2559,1200,1026
2560,231,497
2561,1200,1161
2562,1200,1161
2563,687,1161
2564,1200,900
2565,907,831
2566,460,1161
2567,1200,900
2568,1200,849
2569,869,1161
2570,1065,723
2571,72,900
2572,1200,1161
2573,887,698
2574,82,1286
2575,386,1161
2576,1200,1161
2577,1200,497
2578,105,1161
2579,808,1161
2580,362,1161
2581,105,900
2582,363,1161
2583,1246,900
2584,105,831
2585,1200,992
2586,292,813
2587,1200,1161
2588,1200,735
2589,1200,1161
2590,1091,451
2591,1200,964
2592,1200,1161
2593,1200,1482
2594,1200,1161
2595,1200,163
2596,831,1161
2597,263,1161
2598,281,1495
2599,1200,191
2600,160,665
2601,1200,1319
2602,1200,900
2603,932,497
2604,1135,1161
2605,934,214
2606,794,1161
2607,613,1278
2608,1200,207
2609,1504,105
2610,1200,315
2611,363,1161
2612,540,131
2613,1066,831
2614,460,1208
2615,1200,143
2616,1293,536
2617,1200,900
2618,1200,668
2619,535,1161
2620,1460,1161
2621,1200,240
2622,292,1206
2623,108,1161
2624,1200,1152
2625,687,1161
2626,932,1161
2627,1200,1161
2628,1200,1386
2629,788,1161
2630,1273,1161
2631,1142,64
2632,932,1208
2633,1200,427
2634,292,1106
2635,1031,143
2636,1200,689
2637,1200,354
2638,613,344
2639,292,887
2640,1200,1161
2641,535,425
2642,1200,1161
2643,1200,650
2644,1200,78
2645,907,1125
2646,243,835
2647,831,905
2648,1200,1161
2649,687,344
2650,1246,900
2651,108,1161
2652,363,212
2653,932,1105
2654,919,1161
2655,292,1161
2656,72,1161
2657,1200,46
2658,1200,870
2659,932,1161
2660,1200,1161
2661,1200,451
2662,1200,1124
2663,932,650
2664,1419,269
2665,1301,670
2666,1200,69
2667,1200,658
2668,932,1377
2669,1200,900
2670,687,1161
2671,1200,1161
2672,407,1161
2673,1066,900
2674,343,315
2675,1200,900
2676,521,1386
2677,1200,91
2678,1200,660
2679,363,1161
2680,1200,269
2681,1200,1482
2682,1200,88
2683,1200,1181
2684,1200,1377
2685,535,1161
2686,1200,1179
2687,292,1150
2688,1200,1161
2689,1066,900
2690,1430,497
2691,1226,1161
2692,1200,1161
2693,1200,631
2694,794,1337
2695,932,1002
2696,1200,1161
2697,794,1161
2698,1200,483
2699,1200,1161
2700,1246,1419
2701,1200,1161
2702,1491,425
2703,907,1161
2704,687,497
2705,600,900
2706,698,1161
2707,1200,1161
2708,1200,831
2709,962,1161
2710,1200,1208
2711,932,900
2712,1200,1161
2713,1200,1161
2714,1200,760
2715,932,227
2716,1287,345
2717,1287,1161
2718,1200,1106
2719,363,1161
2720,716,1161
2721,1287,1482
2722,231,900
2723,1200,1161
2724,1200,1161
2725,1215,654
2726,1200,497
2727,803,214
2728,292,1026
2729,932,1161
2730,963,214
2731,1517,269
2732,1224,1002
2733,995,1161
2734,1200,900
2735,1200,1161
2736,1066,1191
2737,869,285
2738,292,1328
2739,869,1161
2740,344,1161
2741,292,1161
2742,1200,1161
2743,1054,1161
2744,1246,1161
2745,1246,1242
2746,535,941
2747,1200,900
2748,1152,332
2749,1200,1161
2750,932,1051
2751,932,805
2752,707,507
2753,1200,650
2754,1200,1161
2755,1523,1161
2756,732,766
2757,1200,1161
2758,687,1161
2759,1200,1407
2760,1200,1161
2761,788,557
2762,1246,1460
2763,907,836
2764,1028,813
2765,1402,650
2766,374,1161
2767,1523,766
2768,1200,831
2769,1200,1161
2770,105,1161
2771,636,1475
2772,1200,321
2773,207,1161
2774,1200,650
2775,1189,1161
2776,1460,1448
2777,460,1161
2778,488,139
2779,1200,650
2780,1200,1474
2781,1200,756
2782,1200,1161
2783,1028,1161
2784,513,216
2785,1246,398
2786,211,766
2787,687,497
2788,1200,332
2789,1504,1161
2790,1200,269
2791,1200,502
2792,160,143
2793,665,1161
2794,292,1161
2795,1200,1208
2796,231,900
2797,1200,900
2798,1504,1161
2799,105,1161
2800,1191,1161
2801,1200,1161
2802,1200,204
2803,1200,1161
2804,491,1117
2805,1287,572
2806,1200,1157
2807,1200,226
2808,1200,594
2809,1246,1161
2810,206,1161
2811,932,1208
2812,292,1268
2813,134,497
2814,281,1377
2815,907,1482
2816,1200,1161
2817,231,428
2818,540,1161
2819,1257,1161
2820,932,580
2821,1287,594
2822,1200,1161
2823,1200,900
2824,1200,900
2825,932,699
2826,1419,1208
2827,223,984
2828,1200,1430
2829,1200,689
2830,1200,332
2831,405,1161
2832,1246,1161
2833,907,1161
2834,1200,1482
2835,1200,397
2836,1200,1161
2837,1200,650
2838,535,1161
2839,1200,900
2840,1536,1161
2841,1200,1244
2842,344,1378
2843,687,1208
2844,865,1161
2845,1200,900
2846,1200,1208
2847,1481,680
2848,1200,1161
2849,886,1161
2850,1200,95
2851,869,1341
2852,155,766
2853,1200,704
2854,292,483
2855,535,269
2856,835,1161
2857,1143,756
2858,1200,964
2859,788,1161
2860,886,1161
2861,1200,1208
2862,1200,1026
2863,1200,1161
2864,344,1161
2865,687,1161
2866,1200,1161
2867,1200,900
2868,1200,114
2869,1200,1161
2870,1523,1096
2871,1244,1161
2872,1200,1117
2873,1200,1161
2874,1246,497
2875,42,214
2876,1434,900
2877,1247,369
2878,808,925
2879,553,813
2880,1003,1161
2881,1200,1263
2882,1536,1161
2883,1200,1244
2884,1200,497
2885,1200,1377
2886,932,1161
2887,1200,870
2888,1200,114
2889,292,1161
2890,932,650
2891,1263,1161
2892,1200,1161
2893,1315,900
2894,1200,1161
2895,90,261
2896,1143,1161
2897,1200,1096
2898,1200,1152
2899,1200,98
2900,1200,650
2901,1200,749
2902,900,240
2903,535,361
2904,1200,650
2905,1284,900
2906,1200,1161
2907,1523,1049
2908,1200,595
2909,292,900
2910,687,1161
2911,1200,1059
2912,907,1161
2913,343,1377
2914,845,1161
2915,1200,497
2916,1200,902
2917,1311,1460
2918,1200,1187
2919,207,1161
2920,1200,1161
2921,1124,269
2922,687,1197
2923,907,1161
2924,1200,261
2925,907,1208
2926,1200,1161
2927,523,900
2928,1504,650
2929,1200,1161
2930,1200,900
2931,931,1403
2932,292,1049
2933,1200,1161
2934,773,1002
2935,1200,900
2936,1200,273
2937,292,1161
2938,687,1161
2939,1200,900
2940,1200,1161
2941,535,344
2942,1246,1161
2943,1200,1161
2944,1200,631
2945,1045,1244
2946,1200,214
2947,292,1161
2948,687,900
2949,1147,1215
2950,787,1161
2951,1200,1482
2952,1200,269
2953,687,935
2954,518,332
2955,1200,137
2956,1045,1161
2957,1200,755
2958,687,424
2959,1200,1161
2960,206,1161
2961,1246,497
2962,1200,1208
2963,460,1026
2964,1200,1161
2965,1200,1161
2966,1523,1226
2967,199,1346
2968,1200,1460
2969,1200,95
2970,932,1161
2971,1200,900
2972,460,1161
2973,1200,1161
2974,1200,1161
2975,1200,660
2976,907,813
2977,1200,95
2978,1200,497
2979,1200,1474
2980,1200,226
2981,491,1208
2982,1152,668
2983,932,1161
2984,363,1161
2985,363,1482
2986,292,201
2987,1200,749
2988,821,297
2989,1254,650
2990,211,1482
2991,535,1161
2992,1200,354
2993,1200,186
2994,1087,1250
2995,1200,502
2996,737,269
2997,1200,91
2998,105,1161
2999,1153,1161
3000,1446,1161
3001,1446,650
3002,527,1161
3003,1523,1218
3004,363,757
3005,1200,900
3006,371,900
3007,593,1493
3008,1200,1074
3009,535,200
3010,1200,813
3011,1200,1466
3012,1200,1161
3013,429,1208
3014,1246,75
3015,1200,1161
3016,1343,1161
3017,1200,831
3018,1200,1079
3019,1200,67
3020,1246,354
3021,1200,900
3022,88,1161
3023,199,1161
3024,794,497
3025,1200,1161
3026,1200,1161
3027,1200,657
3028,1200,1460
3029,1200,344
3030,1200,1161
3031,729,1161
3032,343,1161
3033,1200,1161
3034,1246,650
3035,344,1106
3036,1200,866
3037,231,1161
3038,363,1161
3039,1200,900
3040,132,120
3041,912,1161
3042,1287,502
3043,1200,314
3044,1287,497
3045,1200,95
3046,775,269
3047,1523,191
3048,535,763
3049,932,1049
3050,803,1161
3051,1419,900
3052,755,332
3053,95,900
3054,1200,1161
3055,846,900
3056,1308,900
3057,1200,1023
3058,1200,1161
3059,687,1161
3060,535,1161
3061,1200,884
3062,1200,1161
3063,1200,1161
3064,1106,1161
3065,794,747
3066,292,1242
3067,887,1407
3068,1089,1161
3069,1200,314
3070,1246,1161
3071,1200,1208
3072,932,1161
3073,1074,1161
3074,160,1181
3075,1200,139
3076,1066,650
3077,1200,1161
3078,932,1161
3079,887,1208
3080,499,601
3081,1200,314
3082,231,821
3083,1200,601
3084,231,1161
3085,344,269
3086,491,900
3087,1200,1161
3088,1161,1161
3089,1302,696
3090,181,1161
3091,1200,201
3092,755,1161
3093,1200,1161
3094,1200,900
3095,869,1161
3096,1200,414
3097,1200,1161
3098,1200,1426
3099,1523,1092
3100,1200,1161
3101,803,315
3102,932,885
3103,1200,269
3104,1200,214
3105,535,1161
3106,1200,900
3107,1200,1161
3108,1200,1161
3109,1200,1161
3110,564,1161
3111,343,1184
3112,918,565
3113,234,143
3114,292,497
3115,1152,1208
3116,243,756
3117,1246,69
3118,235,650
3119,1302,69
3120,105,1161
3121,1200,650
3122,327,1484
3123,932,180
3124,1200,143
3125,215,900
3126,932,62
3127,1200,1106
3128,1494,1161
3129,127,1268
3130,687,984
3131,231,69
3132,1200,1484
3133,146,1208
3134,1200,835
3135,1200,831
3136,1200,1065
3137,547,1161
3138,687,1096
3139,1200,1161
3140,1246,1161
3141,932,601
3142,1200,1403
3143,919,1161
3144,1200,191
3145,1200,95
3146,1200,1244
3147,788,1208
3148,323,1419
3149,900,831
3150,624,1161
3151,82,1161
3152,1267,1330
3153,1200,747
3154,1200,425
3155,1504,95
3156,932,1161
3157,337,601
3158,1200,1066
3159,1504,1026
3160,593,1161
3161,1200,1026
3162,1419,1071
3163,1200,226
3164,932,1307
3165,1200,1161
3166,363,1161
3167,687,1162
3168,1246,1161
3169,1200,1161
3170,302,214
3171,1246,1161
3172,1152,990
3173,1460,650
3174,1200,986
3175,108,269
3176,198,1006
3177,1200,285
3178,1200,1161
3179,1200,557
3180,932,269
3181,1200,1161
3182,869,332
3183,1200,1161
3184,1200,376
3185,223,849
3186,1200,214
3187,1152,1169
3188,803,1161
3189,788,1161
3190,1446,369
3191,921,1161
3192,1200,1161
3193,214,1161
3194,1200,1342
3195,1200,1161
3196,1419,413
3197,1200,263
3198,932,1161
3199,1200,332
3200,628,987
3201,1200,900
3202,1200,453
3203,1200,1161
3204,1200,1244
3205,1126,1161
3206,297,1161
3207,663,900
3208,1200,1208
3209,363,1161
3210,803,1161
3211,1523,1377
3212,1200,153
3213,1511,900
3214,350,269
3215,1200,497
3216,292,900
3217,1200,69
3218,1200,216
3219,105,1479
3220,1446,1419
3221,1084,1148
3222,904,1215
3223,1200,1161
3224,1200,95
3225,907,1306
3226,343,1208
3227,687,1161
3228,1370,1037
3229,535,1161
3230,1419,1244
3231,687,1161
3232,774,245
3233,1305,1161
3234,1200,1161
3235,488,1208
3236,1200,831
3237,199,261
3238,932,1346
3239,1200,1161
3240,1200,1161
3241,687,204
3242,1200,1460
3243,800,1407
3244,231,1161
3245,1251,1161
3246,1200,497
3247,470,660
3248,787,1161
3249,973,1161
3250,458,1161
3251,1200,760
3252,1204,1161
3253,1200,1396
3254,1200,1482
3255,687,1225
3256,1200,1161
3257,794,631
3258,907,526
3259,1200,1161
3260,1274,1318
3261,1200,1161
3262,1200,1208
3263,1200,453
3264,932,1161
3265,1200,1482
3266,1200,870
3267,687,497
3268,1200,1161
3269,231,1460
3270,716,1161
3271,1460,1161
3272,1246,650
3273,739,631
3274,1093,1307
3275,207,269
3276,1200,1161
3277,559,1161
3278,1301,1482
3279,1200,1116
3280,363,760
3281,687,1244
3282,1200,2
3283,687,383
3284,374,1378
3285,932,1161
3286,105,1056
3287,362,95
3288,732,1161
3289,1200,689
3290,160,900
3291,115,848
3292,1508,1161
3293,932,1106
3294,1200,1208
3295,627,1479
3296,1451,1161
3297,1200,678
3298,292,1161
3299,488,1161
3300,932,1161
3301,1200,497
3302,1200,1161
3303,1031,764
3304,932,1291
3305,687,781
3306,655,1161
3307,1200,722
3308,366,1161
3309,1200,1161
3310,281,698
3311,374,1244
3312,1200,1051
3313,1451,98
3314,1235,1161
3315,392,269
3316,1419,214
3317,1200,1161
3318,1200,1401
3319,292,1161
3320,932,870
3321,1263,332
3322,1200,96
3323,932,1161
3324,1200,689
3325,231,1161
3326,907,1377
3327,535,751
3328,1184,1482
3329,1200,1161
3330,1200,617
3331,518,1161
3332,109,1161
3333,869,650
3334,1200,789
3335,687,898
3336,907,497
3337,1200,1342
3338,1425,900
3339,1422,1161
3340,1200,580
3341,1419,1213
3342,932,261
3343,292,870
3344,363,900
3345,299,1382
3346,1200,1002
3347,1200,1161
3348,663,383
3349,1200,108
3350,1200,900
3351,1200,1161
3352,1200,1161
3353,907,1161
3354,1209,1161
3355,815,1161
3356,1200,1161
3357,1200,497
3358,667,924
3359,1200,1244
3360,1200,1161
3361,1200,1259
3362,1200,1161
3363,1200,1161
3364,1523,1161
3365,558,1161
3366,1200,137
3367,1200,332
3368,907,900
3369,1200,650
3370,458,1169
3371,794,1161
3372,312,1482
3373,808,1412
3374,292,1161
3375,803,1161
3376,1200,1161
3377,1200,1161
3378,1200,521
3379,363,1161
3380,1200,187
3381,1200,1161
3382,1246,1161
3383,1419,870
3384,1045,180
3385,1200,99
3386,292,1161
3387,588,557
3388,1200,1161
3389,1246,1161
3390,82,1161
3391,1113,1161
3392,1200,1161
3393,932,1161
3394,363,900
3395,732,1161
3396,363,88
3397,535,1161
3398,973,870
3399,649,99
3400,887,1161
3401,962,85
3402,1200,1161
3403,1521,1050
3404,30,1161
3405,1200,1161
3406,1200,451
3407,1200,900
3408,1152,214
3409,105,1161
3410,687,900
3411,389,987
3412,1200,1161
3413,1402,650
3414,1200,1161
3415,1200,665
3416,1200,1039
3417,1200,1161
3418,887,83
3419,1200,631
3420,687,1161
3421,1200,1161
3422,292,269
3423,687,139
3424,687,1181
3425,540,650
3426,1200,425
3427,1200,1081
3428,1054,226
3429,1200,848
3430,1200,1161
3431,1200,1161
3432,1200,900
3433,108,1161
3434,1200,99
3435,1200,1281
3436,907,1161
3437,808,332
3438,1033,69
3439,1200,307
3440,977,1188
3441,292,1161
3442,1200,1169
3443,1200,1161
3444,932,374
3445,1200,1161
3446,199,1161
3447,932,650
3448,1200,924
3449,563,1161
3450,1091,1161
3451,1066,1161
3452,1523,1161
3453,593,180
3454,1200,1162
3455,1200,1161
3456,1200,1161
3457,1419,332
3458,1200,1161
3459,1073,686
3460,1200,1161
3461,1200,1161
3462,1031,332
3463,869,1161
3464,281,1474
3465,1200,1169
3466,932,1161
3467,1200,369
3468,1200,900
3469,1200,98
3470,1200,1161
3471,313,383
3472,535,1161
3473,977,987
3474,1200,1161
3475,1200,332
3476,1200,1161
3477,1499,1161
3478,363,1460
3479,206,658
3480,788,261
3481,1200,269
3482,932,401
3483,1460,904
3484,1525,1164
3485,362,1161
3486,876,401
3487,932,1161
3488,732,269
3489,869,900
3490,1200,1244
3491,209,231
3492,1419,900
3493,798,1161
3494,1200,756
3495,1200,497
3496,1200,1419
3497,1287,269
3498,1200,332
3499,687,751
3500,1200,1117
3501,429,1208
3502,1200,1161
3503,1066,494
3504,1200,715
3505,1246,309
3506,1341,1161
3507,887,1244
3508,1167,1208
3509,535,269
3510,788,269
3511,1031,269
3512,1287,1161
3513,1200,497
3514,1200,1377
3515,1200,509
3516,386,1161
3517,1246,199
3518,1200,1161
3519,1200,1117
3520,919,102
3521,980,1208
3522,1200,1161
3523,1200,51
3524,1200,580
3525,1200,1161
3526,1200,120
3527,869,1161
3528,1200,1161
3529,344,1161
3530,1200,1161
3531,548,332
3532,869,1378
3533,108,332
3534,1200,987
3535,363,1161
3536,1200,1161
3537,535,1161
3538,907,1161
3539,1200,1161
3540,1246,1419
3541,1200,1208
3542,184,495
3543,1200,1161
3544,1200,870
3545,1200,931
3546,1445,461
3547,362,1161
3548,1200,689
3549,1200,1050
3550,1200,1161
3551,460,1187
3552,1419,848
3553,235,900
3554,1200,187
3555,1200,1161
3556,363,354
3557,344,216
3558,231,766
3559,1152,1161
3560,1200,344
3561,105,1161
3562,932,540
3563,788,898
3564,1200,900
3565,1200,1161
3566,1200,617
3567,1200,1161
3568,1200,1096
